OBJECTID,STATEFP20,COUNTYFP20,TRACTCE20,BLKGRPCE20,GEOID20,NAMELSAD20,MTFCC20,FUNCSTAT20,ALAND20,AWATER20,INTPTLAT20,INTPTLON20,ShapeSTArea,ShapeSTLength
6220,24,031,706009,3,240317060093,Block Group 3,G5030,S,3171076,55546,+38.9948656,-077.1783376,5348734.29296875,9762.75716575069
6221,24,017,850400,1,240178504001,Block Group 1,G5030,S,21821842,5765,+38.5267330,-077.2016037,35710292.8242188,27488.2189370845
6222,24,017,851302,2,240178513022,Block Group 2,G5030,S,12276249,186161,+38.5242929,-076.7911692,20392041.015625,22910.1459315178
6223,24,017,850201,1,240178502011,Block Group 1,G5030,S,16064350,10870381,+38.5657919,-077.2014180,44124454.375,38319.3509801656
6224,24,017,851001,2,240178510012,Block Group 2,G5030,S,10795374,20051,+38.5242816,-077.0006543,17696202.7265625,18602.1177399273
6225,24,017,850202,2,240178502022,Block Group 2,G5030,S,3394329,1260333,+38.5982071,-077.1323280,7632509.0703125,17799.3487512869
6226,24,017,850600,1,240178506001,Block Group 1,G5030,S,16184950,0,+38.5530465,-077.1092735,26504452.2226562,22909.3179765559
6227,24,001,001000,2,240010010002,Block Group 2,G5030,S,580352,2863,+39.6539278,-078.7641096,985126.05859375,5702.95886296326
6228,24,001,001401,2,240010014012,Block Group 2,G5030,S,21295725,6788,+39.6716396,-078.8267587,35992197.3632812,34213.442102552
6229,24,021,765100,3,240217651003,Block Group 3,G5030,S,411872,0,+39.4078268,-077.4227357,690829.95703125,3516.18975053438
6230,24,001,001503,2,240010015032,Block Group 2,G5030,S,7592944,4580,+39.7091742,-078.8684222,12854323.0390625,15256.4080280508
6231,24,001,001700,1,240010017001,Block Group 1,G5030,S,3347195,3667,+39.6416700,-078.9171700,5657909.89453125,12000.4026750781
6232,24,001,001700,3,240010017003,Block Group 3,G5030,S,28417643,23241,+39.6632838,-078.8720813,48058132.3359375,41177.2013786621
6233,24,041,960300,2,240419603002,Block Group 2,G5030,S,884822,51108,+38.7732519,-076.0850056,1542053.8125,5839.28121200367
6234,24,041,960400,1,240419604001,Block Group 1,G5030,S,1754503,0,+38.7866411,-076.0633111,2891820.921875,12917.6926498142
6235,24,017,850400,3,240178504003,Block Group 3,G5030,S,98830490,19132030,+38.3954064,-077.1945880,192428288.867188,59319.7623115665
6236,24,017,850801,4,240178508014,Block Group 4,G5030,S,2294227,1492,+38.6438880,-076.8563965,3769187.50390625,12854.3491750302
6237,24,017,850802,3,240178508023,Block Group 3,G5030,S,30407437,86514,+38.6202957,-076.8438631,50021898.0390625,38034.1836127292
6238,24,017,850600,2,240178506002,Block Group 2,G5030,S,24602897,17307,+38.5375609,-077.0499028,40292279.1523438,26890.9334973331
6239,24,017,851200,4,240178512004,Block Group 4,G5030,S,64600136,19279426,+38.3427009,-076.9102417,136581355.480469,58242.7834095643
6240,24,017,850300,2,240178503002,Block Group 2,G5030,S,19900723,57418,+38.5294634,-077.1602592,32667903.2929688,35615.8266450793
6241,24,021,750506,3,240217505063,Block Group 3,G5030,S,949851,0,+39.4160291,-077.4620959,1593549.48046875,5950.5310166086
6242,24,005,440500,2,240054405002,Block Group 2,G5030,S,401969,0,+39.3608027,-076.5176012,673318.23046875,3996.34922812436
6243,24,031,701001,1,240317010011,Block Group 1,G5030,S,976447,7112,+39.0732930,-077.1458756,1634183.3828125,5924.84057593229
6244,24,037,876004,3,240378760043,Block Group 3,G5030,S,1574323,4382,+38.2844089,-076.4882946,2566269.9453125,6652.17134662571
6245,24,037,875803,2,240378758032,Block Group 2,G5030,S,4405384,2089315,+38.3035562,-076.4716939,10563136.1757812,15437.6657074663
6246,24,037,875502,2,240378755022,Block Group 2,G5030,S,18290438,53368,+38.3485070,-076.6967581,29866593.1015625,26436.2735145217
6247,24,037,875501,1,240378755011,Block Group 1,G5030,S,29089381,144897,+38.2820918,-076.5902274,47516558.46875,36415.422344227
6248,24,037,875400,3,240378754003,Block Group 3,G5030,S,12464723,4566762,+38.2716882,-076.6670485,27678010.5234375,24437.6158454578
6249,24,037,875602,1,240378756021,Block Group 1,G5030,S,1481732,68808,+38.2966873,-076.5302895,2521602.51953125,7214.65116293615
6250,24,037,875803,4,240378758034,Block Group 4,G5030,S,7550151,1513549,+38.3232202,-076.5101496,14748080.6054688,21052.5276717265
6251,24,037,875000,4,240378750004,Block Group 4,G5030,S,25416653,123431,+38.4522840,-076.7029290,41703121.3789062,31539.0771392671
6252,24,037,875601,2,240378756012,Block Group 2,G5030,S,16746436,15565,+38.3713508,-076.6380289,27309657.3320312,25927.3062778769
6253,24,037,875201,2,240378752012,Block Group 2,G5030,S,25831028,11905,+38.3987377,-076.7263111,42144004.7304688,31088.6351364519
6254,24,037,875601,1,240378756011,Block Group 1,G5030,S,14677243,6212,+38.3972575,-076.6675053,23939323.9257812,21599.9439668652
6255,24,037,876004,1,240378760041,Block Group 1,G5030,S,5078348,10023,+38.2870388,-076.5109951,8272044.20703125,14778.786214631
6256,24,037,875906,2,240378759062,Block Group 2,G5030,S,9419287,7066,+38.2370888,-076.4286917,15300816.5117188,18094.3678973226
6257,24,037,875905,1,240378759051,Block Group 1,G5030,S,6802024,3742004,+38.2427577,-076.4066653,17120344.6445312,19578.8554886698
6258,24,037,875803,1,240378758031,Block Group 1,G5030,S,28190852,14862056,+38.2848482,-076.4076612,69990752.0390625,37833.6628907269
6259,24,037,876003,1,240378760031,Block Group 1,G5030,S,4316744,1192,+38.2509875,-076.4977473,7013370.30859375,14079.6715094512
6260,24,037,875602,3,240378756023,Block Group 3,G5030,S,12041167,97171,+38.3243115,-076.5630922,19753371.1171875,21867.0634592243
6261,24,037,875400,2,240378754002,Block Group 2,G5030,S,2777353,165634,+38.2924283,-076.6441809,4785362.81640625,11406.8583074268
6262,24,037,875903,1,240378759031,Block Group 1,G5030,S,1705379,7192,+38.2545490,-076.4636152,2781708.19140625,9447.71616198824
6263,24,037,875906,1,240378759061,Block Group 1,G5030,S,5032065,734,+38.2435622,-076.4407254,8173402.2421875,12186.42257864
6264,24,037,875803,3,240378758033,Block Group 3,G5030,S,4336123,1540963,+38.3145950,-076.4915354,9561288.3125,15197.0824961775
6265,24,037,875904,2,240378759042,Block Group 2,G5030,S,1289236,35111,+38.2591978,-076.4841035,2151257.46484375,6934.75320043104
6266,24,037,876004,2,240378760042,Block Group 2,G5030,S,1179688,0,+38.2893176,-076.5015303,1917918.359375,5826.44557784632
6267,24,037,875602,2,240378756022,Block Group 2,G5030,S,930478,22835,+38.3057983,-076.5323312,1550535.26171875,6825.6973471187
6268,24,037,875905,2,240378759052,Block Group 2,G5030,S,1736069,45817,+38.2600804,-076.4090152,2894687.26953125,7106.15945410306
6269,24,037,875903,2,240378759032,Block Group 2,G5030,S,875458,0,+38.2577460,-076.4554783,1421856.6640625,9060.66955379406
6270,24,031,701001,3,240317010013,Block Group 3,G5030,S,3052044,0,+39.0627960,-077.1432349,5069474.515625,10059.3567215868
6271,24,031,701002,2,240317010022,Block Group 2,G5030,S,748276,0,+39.0637375,-077.1591677,1242924.703125,6587.98220503723
6272,24,031,701002,3,240317010023,Block Group 3,G5030,S,1314379,0,+39.0626581,-077.1667502,2183191.63671875,8465.71123320862
6273,24,037,875904,1,240378759041,Block Group 1,G5030,S,13919030,1369284,+38.2307984,-076.4711370,24814705.109375,26365.1029094068
6274,24,031,701703,3,240317017033,Block Group 3,G5030,S,464361,0,+38.9865477,-076.9906990,769655.7734375,4367.06814692564
6275,24,037,876101,1,240378761011,Block Group 1,G5030,S,26528310,24911984,+38.1458482,-076.4800313,83324373.1523438,57846.3590086238
6276,24,037,876101,3,240378761013,Block Group 3,G5030,S,9829578,7314124,+38.1556134,-076.5255466,27770622.4179688,25319.3224978353
6277,24,037,876101,2,240378761012,Block Group 2,G5030,S,27370286,2852757,+38.2160159,-076.5527822,49039268.0546875,34916.5439431647
6278,24,037,876102,1,240378761021,Block Group 1,G5030,S,12435954,1892843,+38.1999333,-076.4776000,23237147.765625,27204.4023529706
6279,24,037,876102,2,240378761022,Block Group 2,G5030,S,17356394,365943,+38.2298967,-076.5167670,28764996.6679688,32705.0384209689
6280,24,037,876003,2,240378760032,Block Group 2,G5030,S,19852576,501333,+38.2629076,-076.5319947,33073087.5351562,26950.3692860728
6281,24,037,875501,2,240378755012,Block Group 2,G5030,S,15459049,168599,+38.3170035,-076.5870797,25425129.9882812,27942.1360812489
6282,24,037,875502,1,240378755021,Block Group 1,G5030,S,25086270,29910,+38.3336310,-076.6595425,40880578.15625,31859.6918370773
6283,24,037,875602,4,240378756024,Block Group 4,G5030,S,13847662,12265,+38.3506548,-076.5934172,22570766.4765625,21754.3603419811
6284,24,037,875201,3,240378752013,Block Group 3,G5030,S,33666487,37678,+38.3458064,-076.7420261,54889403.1484375,32952.9240571792
6285,24,031,701704,1,240317017041,Block Group 1,G5030,S,572164,7973,+38.9776946,-076.9955517,961339.57421875,4879.16202898781
6286,24,031,701800,1,240317018001,Block Group 1,G5030,S,338051,4700,+38.9846189,-077.0053868,568061.12109375,4255.98429549158
6287,24,031,701800,4,240317018004,Block Group 4,G5030,S,363500,0,+38.9793034,-077.0133572,602363.4921875,3438.66501377389
6288,24,031,701900,1,240317019001,Block Group 1,G5030,S,147076,0,+38.9969282,-077.0008906,243844.078125,2542.25592094942
6289,24,031,701900,2,240317019002,Block Group 2,G5030,S,134384,0,+38.9934130,-076.9997513,222776.30859375,2637.53647453219
6290,24,031,701900,3,240317019003,Block Group 3,G5030,S,198552,0,+38.9893062,-076.9993142,329117.2421875,3367.49798148564
6291,24,031,702000,2,240317020002,Block Group 2,G5030,S,266720,0,+38.9952853,-076.9920617,442184.734375,4810.02188629173
6292,24,005,402504,2,240054025042,Block Group 2,G5030,S,5567626,8446,+39.3650953,-076.8350194,9339651.11328125,17745.5227898932
6293,24,005,402303,4,240054023034,Block Group 4,G5030,S,572773,0,+39.3522511,-076.7615369,959189.20703125,4370.31920982951
6294,24,005,410100,3,240054101003,Block Group 3,G5030,S,30602109,198758,+39.5352630,-076.6045480,51852278.2148438,34125.2965046424
6295,24,005,410100,1,240054101001,Block Group 1,G5030,S,22771559,27855,+39.6073591,-076.6032108,38459159.2539062,34332.6109213499
6296,24,005,403402,2,240054034022,Block Group 2,G5030,S,595348,0,+39.3667228,-076.7204947,997406.78515625,4226.09893912122
6297,24,005,407001,1,240054070011,Block Group 1,G5030,S,28713761,59349,+39.5960106,-076.6954176,48529224.953125,33174.2279347991
6298,24,005,404502,1,240054045021,Block Group 1,G5030,S,482092,0,+39.4470551,-076.8083848,809508.33203125,3944.86838572483
6299,24,005,404402,3,240054044023,Block Group 3,G5030,S,4388684,4178,+39.4737490,-076.7820200,7380946.22265625,14374.109937689
6300,24,005,450100,3,240054501003,Block Group 3,G5030,S,4624659,529449,+39.3241328,-076.4902053,8623330.41796875,14199.9519196179
6301,24,005,400400,5,240054004005,Block Group 5,G5030,S,5219530,7438,+39.2375479,-076.7339921,8726186.65625,14471.1510831417
6302,24,005,420401,1,240054204011,Block Group 1,G5030,S,193077,0,+39.2584946,-076.4875083,322478.05078125,3510.67121728339
6303,24,005,406000,2,240054060002,Block Group 2,G5030,S,18826273,44198,+39.7081606,-076.7254770,31921397.7421875,26048.8709339978
6304,24,005,402202,1,240054022021,Block Group 1,G5030,S,20636669,252189,+39.3270886,-076.8184311,34959955.6875,30641.4401604699
6305,24,005,490601,2,240054906012,Block Group 2,G5030,S,380197,0,+39.3742348,-076.6140816,637094.73046875,3302.04400659437
6306,24,005,452100,2,240054521002,Block Group 2,G5030,S,654902,436304,+39.2261671,-076.4538856,1820860.109375,8119.09262294835
6307,24,005,430200,2,240054302002,Block Group 2,G5030,S,493906,0,+39.2484280,-076.6610289,824688.3359375,4074.54745450809
6308,24,005,404800,1,240054048001,Block Group 1,G5030,S,14088337,906120,+39.4645074,-076.8605070,25190663.4921875,25775.2290543542
6309,24,005,450200,1,240054502001,Block Group 1,G5030,S,1221001,259311,+39.3217503,-076.4753422,2476494.53125,12516.4379344652
6310,24,005,411201,3,240054112013,Block Group 3,G5030,S,9038201,7814,+39.4886171,-076.4430650,15208791.1054688,20702.7996135063
6311,24,031,703502,1,240317035021,Block Group 1,G5030,S,842827,7408,+39.0422850,-077.0810104,1411427.54296875,6155.69781334684
6312,24,031,703602,3,240317036023,Block Group 3,G5030,S,327350,0,+39.0273151,-077.0646299,543184.76953125,3284.83026634591
6313,24,031,704501,4,240317045014,Block Group 4,G5030,S,336752,404,+39.0182447,-077.1253567,559310,3292.52711321418
6314,24,031,705000,2,240317050002,Block Group 2,G5030,S,196788,0,+38.9892679,-077.0900844,326193.7890625,2582.95208185398
6315,24,031,705702,1,240317057021,Block Group 1,G5030,S,471927,0,+38.9589259,-077.1173670,781589.04296875,4135.39813778597
6316,24,031,700101,1,240317001011,Block Group 1,G5030,S,7337087,11110,+39.1992414,-077.1672442,12253169.7421875,17100.0722076362
6317,24,031,700104,2,240317001042,Block Group 2,G5030,S,688210,1899,+39.1921292,-077.1904542,1150502.61328125,4896.79840807432
6318,24,031,701006,3,240317010063,Block Group 3,G5030,S,1901201,38158,+39.0825089,-077.1928858,3222959.87890625,8109.7829661813
6319,24,031,701004,1,240317010041,Block Group 1,G5030,S,893299,2091,+39.1045103,-077.1654920,1488918.04296875,6000.13308307528
6320,24,031,701004,4,240317010044,Block Group 4,G5030,S,666758,0,+39.0915475,-077.1673266,1108390.58203125,4517.20439338145
6321,24,031,702000,3,240317020003,Block Group 3,G5030,S,513546,0,+38.9936825,-076.9957616,851350.95703125,4103.31721504366
6322,24,031,702101,3,240317021013,Block Group 3,G5030,S,179289,0,+39.0023989,-076.9879544,297295.44140625,2481.08361701887
6323,24,031,702102,1,240317021021,Block Group 1,G5030,S,732600,26309,+39.0234063,-077.0008455,1259182.6484375,8659.60642599217
6324,24,031,702102,2,240317021022,Block Group 2,G5030,S,495585,0,+39.0225427,-077.0065710,822243.03125,4125.45429196604
6325,24,031,702102,3,240317021023,Block Group 3,G5030,S,402271,0,+39.0191468,-077.0024736,667353.17578125,4139.04689921863
6326,24,031,702200,3,240317022003,Block Group 3,G5030,S,371638,0,+39.0110868,-077.0113593,616397.5625,4163.5157390425
6327,24,031,700206,2,240317002062,Block Group 2,G5030,S,1093469,0,+39.2544563,-077.2067348,1826101.32421875,6089.8503742316
6328,24,031,701101,2,240317011012,Block Group 2,G5030,S,947662,0,+39.0842440,-077.1172438,1574862.515625,8836.94960823641
6329,24,039,930102,3,240399301023,Block Group 3,G5030,S,47263574,10021755,+38.2395618,-075.7853077,93024688.2421875,63951.0773626749
6330,24,039,930800,2,240399308002,Block Group 2,G5030,S,61395485,2466545,+38.1216267,-075.7156347,103337700.789062,60761.5650515356
6331,24,039,930800,3,240399308003,Block Group 3,G5030,S,51365071,33160754,+38.1097646,-075.8205643,136701674.417969,55438.406874192
6332,24,039,930102,2,240399301022,Block Group 2,G5030,S,60570476,1671453,+38.2173181,-075.7767537,101039209.472656,82102.5839092574
6333,24,039,930101,4,240399301014,Block Group 4,G5030,S,32730291,4100,+38.2542895,-075.6349601,53163725.9335938,34375.1544795168
6334,24,039,930800,1,240399308001,Block Group 1,G5030,S,115320655,1012366,+38.1199006,-075.5995461,188269970.453125,78590.8232872386
6335,24,039,930800,4,240399308004,Block Group 4,G5030,S,16063293,238214,+38.1416567,-075.6915888,26395706.1640625,24495.3165173345
6336,24,031,701101,3,240317011013,Block Group 3,G5030,S,355017,0,+39.0774439,-077.1135343,589930.9453125,3751.44526477403
6337,24,031,701101,5,240317011015,Block Group 5,G5030,S,272186,0,+39.0807093,-077.1277736,452329.51171875,3155.2997980825
6338,24,031,701102,4,240317011024,Block Group 4,G5030,S,383575,0,+39.0749212,-077.1220272,637338.07421875,3605.07141741085
6339,24,031,701201,2,240317012012,Block Group 2,G5030,S,724573,0,+39.0507276,-077.0983914,1203111.19921875,4988.06660904279
6340,24,031,702301,1,240317023011,Block Group 1,G5030,S,284838,0,+38.9991519,-077.0067824,472272.2109375,2786.8744745365
6341,24,031,703302,2,240317033022,Block Group 2,G5030,S,297203,0,+39.0749469,-077.0838788,493828.015625,3196.36820835354
6342,24,031,703401,1,240317034011,Block Group 1,G5030,S,787254,0,+39.0652282,-077.0812848,1307730.15234375,6146.28320962171
6343,24,031,703401,2,240317034012,Block Group 2,G5030,S,343121,0,+39.0615957,-077.0774157,569908.8828125,3590.27969176926
6344,24,031,703401,3,240317034013,Block Group 3,G5030,S,352540,0,+39.0587999,-077.0807896,585505.71484375,3768.52689665327
6345,24,031,703402,1,240317034021,Block Group 1,G5030,S,482701,0,+39.0671036,-077.0662241,801867.94921875,3983.47250957103
6346,24,031,703403,1,240317034031,Block Group 1,G5030,S,360438,0,+39.0619521,-077.0693698,598677.94921875,3936.2030988453
6347,24,031,703403,2,240317034032,Block Group 2,G5030,S,468361,0,+39.0624375,-077.0625312,777946.74609375,3985.08752286133
6348,24,031,701202,1,240317012021,Block Group 1,G5030,S,650292,0,+39.0361288,-077.0935469,1079333.54296875,5406.59995306433
6349,24,031,701202,2,240317012022,Block Group 2,G5030,S,1139190,0,+39.0400615,-077.1038782,1890991.59765625,5994.51674295735
6350,24,031,701205,1,240317012051,Block Group 1,G5030,S,2394224,6798,+39.0418495,-077.1354132,3985868.4375,13532.9856203757
6351,24,031,703501,4,240317035014,Block Group 4,G5030,S,556991,1319,+39.0477066,-077.0814167,926992.7421875,7094.75707331127
6352,24,031,703502,2,240317035022,Block Group 2,G5030,S,575510,0,+39.0346287,-077.0795184,955177.90625,4290.29862740675
6353,24,031,703601,1,240317036011,Block Group 1,G5030,S,816737,0,+39.0394956,-077.0658625,1355720.921875,4992.22371459672
6354,24,031,703601,3,240317036013,Block Group 3,G5030,S,397970,0,+39.0468808,-077.0709588,660738.0625,3631.66051047075
6355,24,031,703602,1,240317036021,Block Group 1,G5030,S,500268,783,+39.0335863,-077.0647571,831548.89453125,4847.84508929776
6356,24,031,703602,2,240317036022,Block Group 2,G5030,S,276840,0,+39.0307978,-077.0569038,459420.26953125,4406.39401347448
6357,24,031,703701,3,240317037013,Block Group 3,G5030,S,206633,0,+39.0526921,-077.0625928,343121.125,2868.23915484039
6358,24,031,700309,1,240317003091,Block Group 1,G5030,S,1295880,9974,+39.1875352,-077.2628714,2176733.5703125,6893.1389510144
6359,24,031,700310,1,240317003101,Block Group 1,G5030,S,885232,3933,+39.1839398,-077.2907351,1481970.6015625,10605.3132760707
6360,24,031,701205,2,240317012052,Block Group 2,G5030,S,2177152,2451,+39.0500599,-077.1373928,3618941.08203125,10250.5329152566
6361,24,031,701206,1,240317012061,Block Group 1,G5030,S,1982977,7494,+39.0482535,-077.1582675,3304704.19921875,7854.89041364482
6362,24,031,701206,2,240317012062,Block Group 2,G5030,S,1089389,0,+39.0528657,-077.1708459,1808976.859375,7963.92893781116
6363,24,031,701206,3,240317012063,Block Group 3,G5030,S,833429,0,+39.0471266,-077.1788352,1383722.671875,5493.42195807325
6364,24,031,701206,4,240317012064,Block Group 4,G5030,S,1027190,230,+39.0438159,-077.1671553,1705750.44921875,7262.40298526391
6365,24,031,701210,1,240317012101,Block Group 1,G5030,S,656238,3874,+39.0685332,-077.1775529,1096648.14453125,5016.74215627658
6366,24,031,702302,3,240317023023,Block Group 3,G5030,S,390958,3511,+39.0060055,-077.0155439,654176.7734375,5778.8444738829
